SourceFile,Label,Probability
7707.mp3,Gears,0.0409
226159.mp3,Gears,0.0408
302879.mp3,Gears,0.0404
49391.mp3,Gears,0.0381
269242.mp3,Gears,0.0381
5612.mp3,Gears,0.0348
136728.mp3,Gears,0.0318
250673.mp3,Gears,0.0313
20090.mp3,Gears,0.0309
254366.mp3,Gears,0.0289
44606.mp3,Gears,0.0275
79092.mp3,Gears,0.0274
13779.mp3,Gears,0.0194
70902.mp3,Giggle,0.094
213170.mp3,Giggle,0.0743
281122.mp3,Giggle,0.0673
255459.mp3,Giggle,0.0488
296094.mp3,Giggle,0.0411
118783.mp3,Giggle,0.0359
243225.mp3,Giggle,0.0336
327207.mp3,Giggle,0.024
274955.mp3,Giggle,0.0168
243229.mp3,Giggle,0.0146
84839.mp3,Glass,0.7925
172548.mp3,Glass,0.6581
319672.mp3,Glass,0.4161
172537.mp3,Glass,0.3782
84808.mp3,Glass,0.3606
29882.mp3,Glass,0.2908
238183.mp3,Glass,0.2868
38991.mp3,Glass,0.2667
109776.mp3,Glass,0.2527
75545.mp3,Glass,0.2473
315421.mp3,Glass,0.2461
27620.mp3,Glass,0.2299
153512.mp3,Glass,0.22
29883.mp3,Glass,0.2175
38990.mp3,Glass,0.2116
68263.mp3,Glass,0.2079
235650.mp3,Glass,0.2038
298801.mp3,Glass,0.1952
194550.mp3,Glass,0.1836
13935.mp3,Glass,0.1814
27615.mp3,Glass,0.1765
329571.mp3,Glass,0.1685
172541.mp3,Glass,0.166
165114.mp3,Glass,0.1631
141785.mp3,Glass,0.163
81403.mp3,Glass,0.1548
229758.mp3,Glass,0.1546
39535.mp3,Glass,0.1524
266104.mp3,Glass,0.1519
109798.mp3,Glass,0.1463
249313.mp3,Glass,0.146
264814.mp3,Glass,0.1448
311903.mp3,Glass,0.1446
109453.mp3,Glass,0.1417
298813.mp3,Glass,0.1412
262761.mp3,Glass,0.1402
171700.mp3,Glass,0.1336
322934.mp3,Glass,0.133
39533.mp3,Glass,0.1316
309047.mp3,Glass,0.1296
15067.mp3,Glass,0.128
32330.mp3,Glass,0.1252
86682.mp3,Glass,0.1239
114099.mp3,Glass,0.1232
103454.mp3,Glass,0.1216
84601.mp3,Glass,0.1209
147936.mp3,Glass,0.1203
91801.mp3,Glass,0.1197
8673.mp3,Glass,0.119
331680.mp3,Glass,0.1153
37284.mp3,Glass,0.1125
311912.mp3,Glass,0.1117
173331.mp3,Glass,0.1116
1046.mp3,Glass,0.1058
295168.mp3,Glass,0.1022
307261.mp3,Glass,0.1001
314323.mp3,Glass,0.0972
300226.mp3,Glass,0.0971
298834.mp3,Glass,0.097
17418.mp3,Glass,0.0954
263074.mp3,Glass,0.0952
30301.mp3,Glass,0.0934
307078.mp3,Glass,0.0932
303680.mp3,Glass,0.0912
167948.mp3,Glass,0.0911
91802.mp3,Glass,0.0902
98277.mp3,Glass,0.0889
94878.mp3,Glass,0.0871
76609.mp3,Glass,0.0865
181168.mp3,Glass,0.0861
152160.mp3,Glass,0.0857
302025.mp3,Glass,0.0857
6770.mp3,Glass,0.0853
98483.mp3,Glass,0.0842
141505.mp3,Glass,0.0836
254366.mp3,Glass,0.0824
107097.mp3,Glass,0.0816
82922.mp3,Glass,0.0799
205234.mp3,Glass,0.0798
516.mp3,Glass,0.0795
105523.mp3,Glass,0.0778
323659.mp3,Glass,0.0776
298835.mp3,Glass,0.0772
298805.mp3,Glass,0.0766
231676.mp3,Glass,0.0761
280671.mp3,Glass,0.0756
46872.mp3,Glass,0.075
36659.mp3,Glass,0.0749
273871.mp3,Glass,0.073
286776.mp3,Glass,0.0726
73377.mp3,Glass,0.071
235215.mp3,Glass,0.0699
89773.mp3,Glass,0.0696
244374.mp3,Glass,0.0696
284972.mp3,Glass,0.0685
297517.mp3,Glass,0.0682
292111.mp3,Glass,0.0675
189054.mp3,Glass,0.0669
314686.mp3,Glass,0.0665
49457.mp3,Glass,0.0654
165117.mp3,Glass,0.065
134509.mp3,Glass,0.0641
119177.mp3,Glass,0.0629
86926.mp3,Glass,0.0625
209259.mp3,Glass,0.0619
2716.mp3,Glass,0.0616
94259.mp3,Glass,0.0615
143260.mp3,Glass,0.0594
204690.mp3,Glass,0.0591
9598.mp3,Glass,0.0588
156743.mp3,Glass,0.0586
139174.mp3,Glass,0.0584
315166.mp3,Glass,0.0578
210948.mp3,Glass,0.0577
97116.mp3,Glass,0.0576
266919.mp3,Glass,0.0566
224626.mp3,Glass,0.0565
10471.mp3,Glass,0.0563
191017.mp3,Glass,0.0559
189887.mp3,Glass,0.0555
193461.mp3,Glass,0.0545
325706.mp3,Glass,0.0544
274849.mp3,Glass,0.0541
120711.mp3,Glass,0.0532
72560.mp3,Glass,0.0528
218844.mp3,Glass,0.0525
53278.mp3,Glass,0.0517
319645.mp3,Glass,0.0512
30345.mp3,Glass,0.0511
200978.mp3,Glass,0.0509
110498.mp3,Glass,0.0508
293108.mp3,Glass,0.0507
259530.mp3,Glass,0.0504
292396.mp3,Glass,0.0504
255716.mp3,Glass,0.0503
119691.mp3,Glass,0.0497
307463.mp3,Glass,0.0492
187231.mp3,Glass,0.049
138222.mp3,Glass,0.0489
29604.mp3,Glass,0.0489
89463.mp3,Glass,0.0487
309260.mp3,Glass,0.0486
230741.mp3,Glass,0.0484
246110.mp3,Glass,0.0482
188844.mp3,Glass,0.0481
171538.mp3,Glass,0.0469
183338.mp3,Glass,0.0462
264583.mp3,Glass,0.0458
4466.mp3,Glass,0.0455
262091.mp3,Glass,0.0449
249791.mp3,Glass,0.0442
238878.mp3,Glass,0.0428
263070.mp3,Glass,0.0422
113741.mp3,Glass,0.0413
244701.mp3,Glass,0.0411
130863.mp3,Glass,0.0406
43947.mp3,Glass,0.0401
254410.mp3,Glass,0.04
193540.mp3,Glass,0.0399
273303.mp3,Glass,0.0394
141649.mp3,Glass,0.0386
85778.mp3,Glass,0.0379
324289.mp3,Glass,0.0378
277495.mp3,Glass,0.0377
253641.mp3,Glass,0.0376
229733.mp3,Glass,0.0369
306217.mp3,Glass,0.0359
30340.mp3,Glass,0.0353
157234.mp3,Glass,0.0348
215835.mp3,Glass,0.0342
86103.mp3,Glass,0.0342
318076.mp3,Glass,0.0332
15985.mp3,Glass,0.0331
283751.mp3,Glass,0.032
30493.mp3,Glass,0.0311
32364.mp3,Glass,0.031
24954.mp3,Glass,0.031
15622.mp3,Glass,0.0309
264390.mp3,Glass,0.0305
92598.mp3,Glass,0.0303
233011.mp3,Glass,0.0297
309627.mp3,Glass,0.0295
30343.mp3,Glass,0.0292
21490.mp3,Glass,0.0291
228039.mp3,Glass,0.0283
51909.mp3,Glass,0.0283
92946.mp3,Glass,0.0281
304596.mp3,Glass,0.0276
325442.mp3,Glass,0.0274
246230.mp3,Glass,0.0265
228526.mp3,Glass,0.0258
34174.mp3,Glass,0.0256
264662.mp3,Glass,0.0256
264575.mp3,Glass,0.0247
237743.mp3,Glass,0.0232
296984.mp3,Glass,0.0229
293069.mp3,Glass,0.02
238653.mp3,Glass,0.0191
238675.mp3,Glass,0.0183
254357.mp3,Glass,0.0183
42658.mp3,Glockenspiel,0.6925
183968.mp3,Glockenspiel,0.5207
216895.mp3,Glockenspiel,0.4933
183962.mp3,Glockenspiel,0.4899
295041.mp3,Glockenspiel,0.4898
216890.mp3,Glockenspiel,0.4784
295035.mp3,Glockenspiel,0.4753
298545.mp3,Glockenspiel,0.4547
81871.mp3,Glockenspiel,0.3628
18909.mp3,Glockenspiel,0.3228
177301.mp3,Glockenspiel,0.2844
18924.mp3,Glockenspiel,0.2833
98024.mp3,Glockenspiel,0.2823
17540.mp3,Glockenspiel,0.263
279879.mp3,Glockenspiel,0.2536
204461.mp3,Glockenspiel,0.2452
295033.mp3,Glockenspiel,0.2417
62874.mp3,Glockenspiel,0.2339
141046.mp3,Glockenspiel,0.227
17807.mp3,Glockenspiel,0.2175
11115.mp3,Glockenspiel,0.2165
316580.mp3,Glockenspiel,0.2133
173382.mp3,Glockenspiel,0.2014
3557.mp3,Glockenspiel,0.1988
18899.mp3,Glockenspiel,0.1822
304440.mp3,Glockenspiel,0.175
62617.mp3,Glockenspiel,0.1613
47368.mp3,Glockenspiel,0.1609
324742.mp3,Glockenspiel,0.1575
183969.mp3,Glockenspiel,0.152
244315.mp3,Glockenspiel,0.1506
171438.mp3,Glockenspiel,0.1383
121539.mp3,Glockenspiel,0.1302
20995.mp3,Glockenspiel,0.1154
182857.mp3,Glockenspiel,0.1146
200307.mp3,Glockenspiel,0.1131
140124.mp3,Glockenspiel,0.1125
180079.mp3,Glockenspiel,0.1119
62604.mp3,Glockenspiel,0.1085
286409.mp3,Glockenspiel,0.1069
117243.mp3,Glockenspiel,0.1058
27975.mp3,Glockenspiel,0.1053
17535.mp3,Glockenspiel,0.0973
306972.mp3,Glockenspiel,0.0962
279891.mp3,Glockenspiel,0.0949
33925.mp3,Glockenspiel,0.087
286407.mp3,Glockenspiel,0.0859
163041.mp3,Glockenspiel,0.0798
204469.mp3,Glockenspiel,0.0769
329859.mp3,Glockenspiel,0.0743
258070.mp3,Glockenspiel,0.0727
231804.mp3,Glockenspiel,0.0722
163045.mp3,Glockenspiel,0.0693
264656.mp3,Glockenspiel,0.0681
295029.mp3,Glockenspiel,0.0572
163031.mp3,Glockenspiel,0.0563
93385.mp3,Glockenspiel,0.0548
147901.mp3,Glockenspiel,0.0494
50979.mp3,Glockenspiel,0.0481
298159.mp3,Glockenspiel,0.0468
227810.mp3,Glockenspiel,0.0464
37807.mp3,Glockenspiel,0.0458
75742.mp3,Glockenspiel,0.045
168980.mp3,Glockenspiel,0.0408
74270.mp3,Glockenspiel,0.0398
187087.mp3,Glockenspiel,0.0398
264962.mp3,Glockenspiel,0.0394
181946.mp3,Glockenspiel,0.0378
22247.mp3,Glockenspiel,0.034
49883.mp3,Glockenspiel,0.0306
327826.mp3,Glockenspiel,0.0268
208629.mp3,Glockenspiel,0.0206
247196.mp3,Glockenspiel,0.0165
35227.mp3,Glockenspiel,0.0127
287703.mp3,Glockenspiel,0.0104
244306.mp3,Glockenspiel,0.0081
259255.mp3,Goat,0.744
244862.mp3,Goat,0.6541
294737.mp3,Goat,0.6363
170560.mp3,Goat,0.6215
239423.mp3,Goat,0.5498
233217.mp3,Goat,0.5122
97.mp3,Goat,0.5082
195169.mp3,Goat,0.4533
203750.mp3,Goat,0.4067
99867.mp3,Goat,0.4057
95.mp3,Goat,0.3932
286803.mp3,Goat,0.3861
145898.mp3,Goat,0.3615
204202.mp3,Goat,0.342
286792.mp3,Goat,0.3336
123052.mp3,Goat,0.3121
296616.mp3,Goat,0.2929
79448.mp3,Goat,0.2861
17149.mp3,Goat,0.2746
40647.mp3,Goat,0.2632
204203.mp3,Goat,0.2556
154047.mp3,Goat,0.2497
259251.mp3,Goat,0.2484
67864.mp3,Goat,0.2338
163228.mp3,Goat,0.2331
330508.mp3,Goat,0.233
48894.mp3,Goat,0.223
36779.mp3,Goat,0.2097
122565.mp3,Goat,0.1908
109085.mp3,Goat,0.1869
145894.mp3,Goat,0.1613
280770.mp3,Goat,0.1571
174532.mp3,Goat,0.1536
64475.mp3,Goat,0.1476
92458.mp3,Goat,0.1304
291929.mp3,Goat,0.1299
15067.mp3,Goat,0.1276
207838.mp3,Goat,0.1243
140606.mp3,Goat,0.1212
75725.mp3,Goat,0.121
326862.mp3,Goat,0.1207
86787.mp3,Goat,0.1185
173122.mp3,Goat,0.1184
40633.mp3,Goat,0.1171
30259.mp3,Goat,0.1169
104175.mp3,Goat,0.1162
261403.mp3,Goat,0.1082
38875.mp3,Goat,0.1068
288877.mp3,Goat,0.101
99276.mp3,Goat,0.1
285730.mp3,Goat,0.0957
23991.mp3,Goat,0.0941
326858.mp3,Goat,0.0936
334005.mp3,Goat,0.0914
246473.mp3,Goat,0.0902
23302.mp3,Goat,0.0901
302719.mp3,Goat,0.0896
197279.mp3,Goat,0.0886
83766.mp3,Goat,0.0863
61735.mp3,Goat,0.0846
86782.mp3,Goat,0.0823
92104.mp3,Goat,0.0823
77203.mp3,Goat,0.0813
317685.mp3,Goat,0.081
128220.mp3,Goat,0.0797
87015.mp3,Goat,0.0795
273189.mp3,Goat,0.0734
222445.mp3,Goat,0.0728
287464.mp3,Goat,0.0724
303439.mp3,Goat,0.071
130225.mp3,Goat,0.0701
276330.mp3,Goat,0.0689
323043.mp3,Goat,0.0689
232805.mp3,Goat,0.0674
247265.mp3,Goat,0.067
44372.mp3,Goat,0.0663
256512.mp3,Goat,0.0656
211643.mp3,Goat,0.0649
157029.mp3,Goat,0.0646
240938.mp3,Goat,0.0639
328076.mp3,Goat,0.0636
79445.mp3,Goat,0.0636
177629.mp3,Goat,0.0625
176412.mp3,Goat,0.0596
46981.mp3,Goat,0.0596
41177.mp3,Goat,0.0596
156971.mp3,Goat,0.0586
302453.mp3,Goat,0.0578
265971.mp3,Goat,0.0569
287459.mp3,Goat,0.0568
291174.mp3,Goat,0.0566
312282.mp3,Goat,0.0565
229758.mp3,Goat,0.0561
252064.mp3,Goat,0.0554
290186.mp3,Goat,0.055
240931.mp3,Goat,0.0544
158583.mp3,Goat,0.0539
136224.mp3,Goat,0.0538
277442.mp3,Goat,0.0534
12957.mp3,Goat,0.0531
240365.mp3,Goat,0.0512
275716.mp3,Goat,0.0506
128222.mp3,Goat,0.05
28225.mp3,Goat,0.0482
261137.mp3,Goat,0.0462
24556.mp3,Goat,0.0459
109084.mp3,Goat,0.045
243463.mp3,Goat,0.0445
81566.mp3,Goat,0.0438
99269.mp3,Goat,0.0418
177083.mp3,Goat,0.0411
259236.mp3,Goat,0.0405
326714.mp3,Goat,0.0393
135322.mp3,Goat,0.0358
23315.mp3,Goat,0.0334
281123.mp3,Goat,0.0319
30145.mp3,Goat,0.0316
238342.mp3,Goat,0.0303
192719.mp3,Goat,0.0294
289791.mp3,Goat,0.0293
225966.mp3,Goat,0.028
120140.mp3,Goat,0.0267
126597.mp3,Goat,0.0267
244856.mp3,Goat,0.0258
261396.mp3,Goat,0.0241
23305.mp3,Goat,0.0191
221119.mp3,Gobble,0.8084
20341.mp3,Gobble,0.7738
153925.mp3,Gobble,0.6983
79612.mp3,Gobble,0.6872
190598.mp3,Gobble,0.6712
45360.mp3,Gobble,0.6641
74186.mp3,Gobble,0.6558
112233.mp3,Gobble,0.6526
206595.mp3,Gobble,0.5996
321018.mp3,Gobble,0.5487
230569.mp3,Gobble,0.5358
199083.mp3,Gobble,0.5338
182834.mp3,Gobble,0.514
300033.mp3,Gobble,0.499
274197.mp3,Gobble,0.4703
113896.mp3,Gobble,0.4449
20346.mp3,Gobble,0.4096
252245.mp3,Gobble,0.3869
39025.mp3,Gobble,0.3632
240466.mp3,Gobble,0.3629
136483.mp3,Gobble,0.3469
20355.mp3,Gobble,0.3329
40659.mp3,Gobble,0.3312
40666.mp3,Gobble,0.3153
182832.mp3,Gobble,0.3137
31038.mp3,Gobble,0.3094
35513.mp3,Gobble,0.2938
255487.mp3,Gobble,0.2812
51950.mp3,Gobble,0.273
300029.mp3,Gobble,0.2583
99881.mp3,Gobble,0.2557
296357.mp3,Gobble,0.2397
212371.mp3,Gobble,0.2296
318608.mp3,Gobble,0.229
322695.mp3,Gobble,0.2225
191947.mp3,Gobble,0.2193
290945.mp3,Gobble,0.2182
30775.mp3,Gobble,0.205
321010.mp3,Gobble,0.1992
230424.mp3,Gobble,0.1975
280958.mp3,Gobble,0.1942
298671.mp3,Gobble,0.1871
91798.mp3,Gobble,0.1861
159053.mp3,Gobble,0.185
239595.mp3,Gobble,0.1793
123985.mp3,Gobble,0.1714
288761.mp3,Gobble,0.1712
83389.mp3,Gobble,0.1712
138544.mp3,Gobble,0.1711
77189.mp3,Gobble,0.1674
42577.mp3,Gobble,0.1626
318615.mp3,Gobble,0.1597
40681.mp3,Gobble,0.1587
309280.mp3,Gobble,0.1559
213456.mp3,Gobble,0.1556
300034.mp3,Gobble,0.1539
285829.mp3,Gobble,0.1529
46376.mp3,Gobble,0.1461
232799.mp3,Gobble,0.1456
300822.mp3,Gobble,0.1414
25144.mp3,Gobble,0.1407
192878.mp3,Gobble,0.1382
77191.mp3,Gobble,0.1376
77194.mp3,Gobble,0.1325
95532.mp3,Gobble,0.1313
96104.mp3,Gobble,0.1308
193988.mp3,Gobble,0.1267
64074.mp3,Gobble,0.1245
211335.mp3,Gobble,0.1242
14880.mp3,Gobble,0.118
157655.mp3,Gobble,0.1153
146453.mp3,Gobble,0.1149
217999.mp3,Gobble,0.114
175992.mp3,Gobble,0.1138
170191.mp3,Gobble,0.1135
318033.mp3,Gobble,0.1072
321021.mp3,Gobble,0.105
31051.mp3,Gobble,0.1045
123828.mp3,Gobble,0.1019
265699.mp3,Gobble,0.1012
51948.mp3,Gobble,0.1009
17830.mp3,Gobble,0.0992
200953.mp3,Gobble,0.0988
137796.mp3,Gobble,0.098
232780.mp3,Gobble,0.0966
83433.mp3,Gobble,0.0932
215319.mp3,Gobble,0.0905
251805.mp3,Gobble,0.0896
226728.mp3,Gobble,0.0883
332104.mp3,Gobble,0.0876
284315.mp3,Gobble,0.0862
173926.mp3,Gobble,0.0833
246509.mp3,Gobble,0.0831
300809.mp3,Gobble,0.0818
295121.mp3,Gobble,0.0817
217993.mp3,Gobble,0.0814
47214.mp3,Gobble,0.0806
88004.mp3,Gobble,0.0796
267019.mp3,Gobble,0.0791
37958.mp3,Gobble,0.0787
47840.mp3,Gobble,0.0779
240713.mp3,Gobble,0.0765
68274.mp3,Gobble,0.0759
267104.mp3,Gobble,0.0759
39177.mp3,Gobble,0.0751
45139.mp3,Gobble,0.0742
215500.mp3,Gobble,0.0738
75265.mp3,Gobble,0.0737
73081.mp3,Gobble,0.0736
218896.mp3,Gobble,0.0728
235036.mp3,Gobble,0.0728
322476.mp3,Gobble,0.0718
73393.mp3,Gobble,0.0716
185831.mp3,Gobble,0.0697
294366.mp3,Gobble,0.0684
129534.mp3,Gobble,0.0667
27526.mp3,Gobble,0.0665
239590.mp3,Gobble,0.0653
196280.mp3,Gobble,0.0653
199586.mp3,Gobble,0.0652
29795.mp3,Gobble,0.0649
28582.mp3,Gobble,0.0645
91165.mp3,Gobble,0.0641
136131.mp3,Gobble,0.0633
77173.mp3,Gobble,0.0627
132638.mp3,Gobble,0.0614
265700.mp3,Gobble,0.0601
270422.mp3,Gobble,0.0596
100128.mp3,Gobble,0.0595
190605.mp3,Gobble,0.0592
34289.mp3,Gobble,0.058
113410.mp3,Gobble,0.0566
137693.mp3,Gobble,0.0562
77176.mp3,Gobble,0.0559
70345.mp3,Gobble,0.0558
87664.mp3,Gobble,0.0557
94792.mp3,Gobble,0.0548
192157.mp3,Gobble,0.0545
20726.mp3,Gobble,0.0542
309063.mp3,Gobble,0.0528
305212.mp3,Gobble,0.0527
48047.mp3,Gobble,0.0524
114151.mp3,Gobble,0.0524
89397.mp3,Gobble,0.0524
182405.mp3,Gobble,0.052
307938.mp3,Gobble,0.0519
176783.mp3,Gobble,0.0518
285841.mp3,Gobble,0.0515
121587.mp3,Gobble,0.0504
132423.mp3,Gobble,0.0493
242143.mp3,Gobble,0.0491
87998.mp3,Gobble,0.0485
66032.mp3,Gobble,0.0469
165256.mp3,Gobble,0.0468
298661.mp3,Gobble,0.0461
218902.mp3,Gobble,0.046
269241.mp3,Gobble,0.0459
153497.mp3,Gobble,0.0451
146815.mp3,Gobble,0.0441
133347.mp3,Gobble,0.0438
147175.mp3,Gobble,0.0437
32496.mp3,Gobble,0.0434
293338.mp3,Gobble,0.0432
154619.mp3,Gobble,0.0409
206601.mp3,Gobble,0.0404
101841.mp3,Gobble,0.0402
90944.mp3,Gobble,0.0394
203356.mp3,Gobble,0.0392
182767.mp3,Gobble,0.0387
215120.mp3,Gobble,0.0382
191072.mp3,Gobble,0.0375
222565.mp3,Gobble,0.0375
276054.mp3,Gobble,0.0371
205014.mp3,Gobble,0.0361
39446.mp3,Gobble,0.0361
257755.mp3,Gobble,0.0359
208141.mp3,Gobble,0.0359
101548.mp3,Gobble,0.0355
253199.mp3,Gobble,0.0351
146835.mp3,Gobble,0.0344
179099.mp3,Gobble,0.0335
15784.mp3,Gobble,0.0332
133346.mp3,Gobble,0.0326
267015.mp3,Gobble,0.0325
264200.mp3,Gobble,0.0322
112363.mp3,Gobble,0.0319
223700.mp3,Gobble,0.0307
70347.mp3,Gobble,0.0305
158755.mp3,Gobble,0.0295
208156.mp3,Gobble,0.0284
30550.mp3,Gobble,0.0284
217575.mp3,Gobble,0.0282
208159.mp3,Gobble,0.0281
222560.mp3,Gobble,0.027
46126.mp3,Gobble,0.0252
149330.mp3,Gobble,0.0249
242139.mp3,Gobble,0.0247
240463.mp3,Gobble,0.0243
191938.mp3,Gobble,0.0208
107432.mp3,Gobble,0.0196
307899.mp3,Gong,0.8069
94008.mp3,Gong,0.7884
293578.mp3,Gong,0.666
295383.mp3,Gong,0.654
94004.mp3,Gong,0.6233
23375.mp3,Gong,0.6222
213523.mp3,Gong,0.5668
100061.mp3,Gong,0.5338
295389.mp3,Gong,0.5253
126423.mp3,Gong,0.523
289763.mp3,Gong,0.3855
161775.mp3,Gong,0.3167
15994.mp3,Gong,0.2947
53529.mp3,Gong,0.2724
232479.mp3,Gong,0.2654
213528.mp3,Gong,0.2519
81006.mp3,Gong,0.2447
40971.mp3,Gong,0.2287
24197.mp3,Gong,0.2221
285124.mp3,Gong,0.2176
37272.mp3,Gong,0.2145
20998.mp3,Gong,0.199
293495.mp3,Gong,0.1904
85558.mp3,Gong,0.1901
131196.mp3,Gong,0.1868
299695.mp3,Gong,0.1834
293655.mp3,Gong,0.1779
161796.mp3,Gong,0.176
154421.mp3,Gong,0.1703
212951.mp3,Gong,0.1628
165952.mp3,Gong,0.1628
293508.mp3,Gong,0.1603
236486.mp3,Gong,0.1541
231903.mp3,Gong,0.1526
242848.mp3,Gong,0.1504
253600.mp3,Gong,0.1498
285142.mp3,Gong,0.1454
195812.mp3,Gong,0.1436
16003.mp3,Gong,0.1419
40972.mp3,Gong,0.139
236464.mp3,Gong,0.1381
333223.mp3,Gong,0.1379
20995.mp3,Gong,0.1291
204545.mp3,Gong,0.129
65305.mp3,Gong,0.1234
333827.mp3,Gong,0.1226
290959.mp3,Gong,0.1193
108280.mp3,Gong,0.1137
55638.mp3,Gong,0.1125
147467.mp3,Gong,0.1119
154423.mp3,Gong,0.1107
147039.mp3,Gong,0.1104
55534.mp3,Gong,0.1094
307886.mp3,Gong,0.108
102977.mp3,Gong,0.1053
12492.mp3,Gong,0.1021
203325.mp3,Gong,0.1013
209753.mp3,Gong,0.1004
212972.mp3,Gong,0.0941
307750.mp3,Gong,0.0927
231877.mp3,Gong,0.0886
219628.mp3,Gong,0.0885
284378.mp3,Gong,0.087
258514.mp3,Gong,0.085
284566.mp3,Gong,0.0849
56350.mp3,Gong,0.0836
314409.mp3,Gong,0.0826
147482.mp3,Gong,0.0824
126637.mp3,Gong,0.081
92661.mp3,Gong,0.0799
53517.mp3,Gong,0.0795
18074.mp3,Gong,0.0795
307890.mp3,Gong,0.0793
253601.mp3,Gong,0.079
22667.mp3,Gong,0.0789
18079.mp3,Gong,0.0787
141635.mp3,Gong,0.0772
65215.mp3,Gong,0.0748
85550.mp3,Gong,0.073
212958.mp3,Gong,0.0724
31242.mp3,Gong,0.0722
126545.mp3,Gong,0.0719
38054.mp3,Gong,0.0714
300459.mp3,Gong,0.0705
32143.mp3,Gong,0.07
309437.mp3,Gong,0.0695
299681.mp3,Gong,0.0688
284580.mp3,Gong,0.0683
290976.mp3,Gong,0.0683
30399.mp3,Gong,0.0674
131192.mp3,Gong,0.0654
305468.mp3,Gong,0.0638
181489.mp3,Gong,0.0635
79567.mp3,Gong,0.0625
79563.mp3,Gong,0.0612
231905.mp3,Gong,0.0611
70680.mp3,Gong,0.0602
289758.mp3,Gong,0.0597
282960.mp3,Gong,0.0579
241168.mp3,Gong,0.0575
191320.mp3,Gong,0.0569
323254.mp3,Gong,0.0565
285139.mp3,Gong,0.0561
159051.mp3,Gong,0.0549
116833.mp3,Gong,0.0522
66758.mp3,Gong,0.0516
152751.mp3,Gong,0.0512
152745.mp3,Gong,0.0506
160725.mp3,Gong,0.0502
21032.mp3,Gong,0.0502
284550.mp3,Gong,0.0493
92671.mp3,Gong,0.0493
235917.mp3,Gong,0.0488
92659.mp3,Gong,0.0487
222695.mp3,Gong,0.0481
84912.mp3,Gong,0.0473
291910.mp3,Gong,0.0468
116683.mp3,Gong,0.0465
97180.mp3,Gong,0.0464
117243.mp3,Gong,0.046
211164.mp3,Gong,0.0459
75959.mp3,Gong,0.0457
204541.mp3,Gong,0.0443
311237.mp3,Gong,0.044
22663.mp3,Gong,0.0437
324833.mp3,Gong,0.0426
332614.mp3,Gong,0.0426
282957.mp3,Gong,0.0422
211154.mp3,Gong,0.0417
12724.mp3,Gong,0.0412
211157.mp3,Gong,0.0412
187976.mp3,Gong,0.0403
302238.mp3,Gong,0.0403
302555.mp3,Gong,0.0397
69033.mp3,Gong,0.0391
59403.mp3,Gong,0.039
126547.mp3,Gong,0.039
18371.mp3,Gong,0.0389
106628.mp3,Gong,0.0388
172982.mp3,Gong,0.0386
117749.mp3,Gong,0.0386
330047.mp3,Gong,0.0383
219675.mp3,Gong,0.0382
99106.mp3,Gong,0.0381
298159.mp3,Gong,0.0375
231814.mp3,Gong,0.0375
71259.mp3,Gong,0.0374
279655.mp3,Gong,0.0371
102439.mp3,Gong,0.0369
130300.mp3,Gong,0.0368
69035.mp3,Gong,0.0367
232788.mp3,Gong,0.0362
101567.mp3,Gong,0.0361
193752.mp3,Gong,0.0361
211170.mp3,Gong,0.036
208470.mp3,Gong,0.0352
59187.mp3,Gong,0.035
302242.mp3,Gong,0.0349
65211.mp3,Gong,0.0348
97721.mp3,Gong,0.0332
86910.mp3,Gong,0.0325
172440.mp3,Gong,0.0322
232005.mp3,Gong,0.0321
253645.mp3,Gong,0.0317
102289.mp3,Gong,0.0309
231891.mp3,Gong,0.03
142135.mp3,Gong,0.03
264550.mp3,Gong,0.0299
40934.mp3,Gong,0.029
239116.mp3,Gong,0.0289
135749.mp3,Gong,0.0284
65210.mp3,Gong,0.0281
232486.mp3,Gong,0.0276
63040.mp3,Gong,0.0269
254046.mp3,Gong,0.0267
147480.mp3,Gong,0.0265
307895.mp3,Gong,0.0262
46782.mp3,Gong,0.0252
187525.mp3,Gong,0.0229
135750.mp3,Gong,0.0223
97587.mp3,Gong,0.0221
126388.mp3,Gong,0.0218
311325.mp3,Gong,0.0217
249220.mp3,Gong,0.0211
122967.mp3,Gong,0.0207
21371.mp3,Gong,0.0193
21365.mp3,Gong,0.0191
132477.mp3,Gong,0.018
143133.mp3,Gong,0.0151
244364.mp3,Gong,0.015
3208.mp3,Gong,0.0136
71903.mp3,Gong,0.0125
120103.mp3,Gong,0.012
306505.mp3,Gong,0.0117
250658.mp3,Gong,0.0114
257243.mp3,Gong,0.0082
311359.mp3,Gong,0.0074
233357.mp3,Gong,0.004
132717.mp3,Gong,0.0027
327684.mp3,Gong,0.0024
244856.mp3,Goose,0.9466
326616.mp3,Goose,0.9067
120571.mp3,Goose,0.8912
251682.mp3,Goose,0.8907
104940.mp3,Goose,0.8685
258788.mp3,Goose,0.8443
24634.mp3,Goose,0.8333
119917.mp3,Goose,0.8202
306165.mp3,Goose,0.7919
61169.mp3,Goose,0.7809
89548.mp3,Goose,0.762
20008.mp3,Goose,0.7603
196371.mp3,Goose,0.7438
48397.mp3,Goose,0.7419
293441.mp3,Goose,0.7418
17217.mp3,Goose,0.7238
325733.mp3,Goose,0.7028
48403.mp3,Goose,0.7026
233981.mp3,Goose,0.7023
17218.mp3,Goose,0.6917
157655.mp3,Goose,0.6909
304216.mp3,Goose,0.6884
